Z =1.0171423
norm_productive =0.22315757393582242
min_energy_clip =-7
max_energy_clip =10
likelihood_train,likelihood_test
0.16283249974250794,0.26343775033950806
0.3153829121589661,0.370865478515625
0.40887109279632566,0.44426028728485106
0.4743274641036987,0.4992287492752075
0.5313556051254272,0.5453057098388672
0.5751323461532593,0.5841454696655273
0.6152635145187377,0.6167815160751342
0.6473768949508667,0.6460386657714844
0.6780416250228881,0.6727354860305785
0.7033190202713012,0.6970775842666626
0.7308568096160888,0.7187163162231445
0.756069917678833,0.7373545360565186
0.7733762168884277,0.7563669776916504
0.7944570064544677,0.7740118789672852
0.8115534496307373,0.7895138454437256
0.8254674625396728,0.8039170932769775
0.8424916362762451,0.8171693515777587
0.8540477085113525,0.829264783859253
0.8658348369598389,0.8408349323272705
0.8790513896942138,0.8518746471405029
0.8920794582366943,0.8622861671447754
0.9019693851470947,0.8715846347808838
0.9162224292755127,0.8817775440216065
0.9194453716278076,0.8904827499389648
0.929331350326538,0.8992794513702392
0.9423298931121826,0.9067008876800536
0.951076898574829,0.9147266578674316
0.9577210521697997,0.9216311359405517
0.9632969570159912,0.9290193557739257
0.9699210262298583,0.9344257450103759
0.9758869457244873,0.9411219120025635
0.9851685047149658,0.9468972873687744
0.9917767810821533,0.9527420139312743
0.9978874969482422,0.9583840942382812
1.004482297897339,0.9636990737915039
1.0089452362060547,0.9680609893798828
1.0135532283782958,0.9726435756683349
1.0206965732574462,0.9773386859893799
1.0243642044067383,0.9820465850830078
1.0277445602416992,0.9859051036834716
1.0337976837158203,0.9892818546295166
1.035363836288452,0.992940559387207
1.0402767848968506,0.9968977832794189
1.043219232559204,0.9994159698486328
1.0461829662322997,1.002756586074829
1.0538220691680908,1.0055829906463623
1.0538860988616943,1.0095301723480223
1.059451446533203,1.0125075531005858
1.0605590915679932,1.015385284423828
1.0648720836639405,1.017704086303711
1.0665585708618164,1.0199496746063232
1.070252809524536,1.0223955917358398
1.072849187850952,1.0248818492889404
1.0748486995697022,1.026771240234375
1.0787379455566406,1.029016571044922
1.0761574459075927,1.030673532485962
1.079953565597534,1.0324097156524659
1.0819925594329833,1.0349544239044188
1.0833267974853515,1.0354354190826416
1.087510185241699,1.0371667957305908
1.088794984817505,1.0394741821289062
1.0908572387695312,1.0401828002929687
1.089504976272583,1.0420562267303466
1.0919669437408446,1.0437476062774658
1.0922531032562255,1.0449556732177734
1.100264539718628,1.0453663730621336
1.0994299221038817,1.0475555706024169
1.0993861484527587,1.048476104736328
1.1011637878417968,1.0504965591430664
1.1006388473510742,1.0510211563110352
1.1057412242889404,1.0527442932128905
1.1079405498504638,1.0529848766326904
1.107555685043335,1.0553651332855225
1.1110827255249023,1.0559623432159424
1.1104392528533935,1.056135892868042
1.1078696537017823,1.05737322807312
1.1110703659057617,1.0574092769622803
1.106200590133667,1.0582823467254638
1.1156534671783447,1.0588304615020752
1.1113048553466796,1.0588410186767578
1.1135262393951415,1.0597803497314453
1.113880205154419,1.0607238006591797
1.1168116664886474,1.0613489055633545
1.1166254138946532,1.0620174407958984
1.117523889541626,1.0628895664215088
1.1202206897735596,1.0633282470703125
1.120068769454956,1.0636572360992431
1.1188387298583984,1.0648364639282226
1.120585126876831,1.0641370296478272
1.1187952136993409,1.0642981338500976
1.1186438083648682,1.0649996280670166
1.118299627304077,1.0657676410675048
1.1227985286712645,1.0664531707763671
1.1246917819976807,1.0665454387664794
1.1209499073028564,1.0676133441925049
1.122361307144165,1.0674676895141602
1.118984899520874,1.0685797119140625
1.1253821182250976,1.0685708713531494
1.1219021987915039,1.068601770401001
1.1289850330352782,1.068867073059082
