Z =1.004995
norm_productive =0.20824849137565404
min_energy_clip =-7
max_energy_clip =10
likelihood_train,likelihood_test
0.12908031105995177,0.22627692461013793
0.27164153337478636,0.3269231915473938
0.3541603374481201,0.3957710552215576
0.41460368156433103,0.44909839153289793
0.4629947233200073,0.4930173110961914
0.5040778398513793,0.53007089138031
0.5388824415206909,0.5624264860153197
0.5687922477722168,0.5911068105697631
0.5956608581542968,0.6167139244079589
0.6208579158782959,0.6406699562072754
0.6433303213119507,0.6621636772155761
0.6642632246017456,0.6820251989364624
0.6834407186508178,0.7006865501403808
0.7022739887237549,0.7181946802139282
0.7180913400650024,0.7343521785736083
0.734179744720459,0.7498346614837647
0.7488394546508789,0.7643277740478516
0.763062801361084,0.7781210231781006
0.7770450496673583,0.7911370754241943
0.7899052333831786,0.803501501083374
0.8020889854431152,0.8151228046417236
0.8121370124816895,0.8262031173706055
0.8239838790893554,0.8372499561309814
0.8345020866394043,0.8471798801422119
0.8443169975280761,0.8568518829345703
0.8531021976470947,0.8662487125396728
0.8625502681732178,0.8746838951110839
0.8707820320129395,0.8833789730072021
0.8788226509094238,0.8912494754791259
0.8868771743774414,0.8985160732269287
0.8934626197814941,0.9057603549957275
0.9015284729003906,0.9124716281890869
0.9081863594055175,0.9188624954223632
0.9157895851135254,0.925156545639038
0.9204194641113281,0.9309811878204345
0.9266106033325195,0.9364566707611084
0.9320817947387695,0.9413503074645996
0.9374628639221191,0.9465915584564208
0.9435177040100098,0.9515784072875976
0.9480436420440673,0.9560857200622558
0.9521363925933838,0.9604317569732665
0.9576842308044433,0.9644709491729736
0.9595764541625976,0.9682275867462158
0.964889030456543,0.9716366100311279
0.9677083110809326,0.97486985206604
0.9715817642211914,0.9782934665679931
0.9751761817932129,0.9810088062286376
0.9773431491851806,0.9842469406127929
0.9806635093688965,0.9865180206298828
0.9833583354949951,0.9890968036651611
0.9860798549652099,0.9913792133331298
0.9888256645202637,0.9934198379516601
0.9911293601989746,0.9960126972198486
0.9932153034210205,0.9977234745025635
0.9954926490783691,0.9995227432250976
0.9978928184509277,1.0016555500030517
0.99961106300354,1.0029634380340575
1.001493501663208,1.0049390888214111
1.0040166664123535,1.0060462188720702
1.0055201625823975,1.0075807857513428
1.0066663455963134,1.0088810348510742
1.0079247951507568,1.0103086566925048
1.0098291206359864,1.0113848876953124
1.0105506992340088,1.0123569202423095
1.0120121383666991,1.0132873249053955
1.013037042617798,1.0140864944458008
1.0139643573760986,1.0155081939697266
1.0150436782836914,1.0159794902801513
1.0168054389953614,1.01671085357666
1.017377586364746,1.0179334259033204
1.0189334392547607,1.0181476593017578
1.0198892498016356,1.018756628036499
1.020159273147583,1.019240369796753
1.0204316997528076,1.0199386882781982
1.020701208114624,1.0205330657958984
1.022804832458496,1.0209736347198486
1.021869192123413,1.0215042400360108
1.0236234855651856,1.0217738342285156
1.0241230201721192,1.0222441864013672
1.0248827934265137,1.0223733615875243
1.0250707626342772,1.0227209758758544
1.0250218391418457,1.0231505584716796
1.0255232620239259,1.0234534549713135
1.0255857467651366,1.0235293292999268
1.026458215713501,1.0239675807952882
1.0268795585632324,1.023960886001587
1.0267961311340332,1.0243684101104735
1.0260911178588867,1.0245817852020263
1.0284953212738037,1.0247172260284423
1.027970724105835,1.0252835369110107
1.027562427520752,1.025405158996582
1.02841326713562,1.0254703903198241
1.0295561027526856,1.025718355178833
1.0298989963531493,1.02563175201416
1.0286242389678955,1.0256656551361083
1.0303096103668212,1.025725564956665
1.0294856357574462,1.0256872844696046
1.0303072929382324,1.026156005859375
1.0314477252960206,1.0261154079437256
1.030279655456543,1.0259200572967528
