Z =0.9965198
norm_productive =0.22315757393582242
min_energy_clip =-7
max_energy_clip =10
likelihood_train,likelihood_test
0.07733862698078155,0.16519085884094237
0.2302721071243286,0.2627534008026123
0.3180137515068054,0.3305792999267578
0.38260522842407224,0.38194403171539304
0.4286086320877075,0.4214258050918579
0.4686791181564331,0.4535823583602905
0.511033387184143,0.48261098384857176
0.5376899099349975,0.5088011026382446
0.5617929697036743,0.5330232095718384
0.5783323717117309,0.5524981069564819
0.6080414199829102,0.569947829246521
0.6305632209777832,0.5873886251449585
0.6519338607788085,0.6040544128417968
0.6689818954467773,0.6181100463867187
0.6826435661315917,0.6295162582397461
0.6936528539657593,0.6426068115234375
0.7017774152755737,0.6537865591049195
0.7212835979461669,0.6637059259414673
0.7289180660247803,0.6726734733581543
0.7486933708190918,0.6807843017578125
0.7658925533294677,0.6912069368362427
0.7511629772186279,0.6980033540725707
0.7802365779876709,0.7046601247787475
0.7834413242340088,0.7150683832168578
0.790024709701538,0.7206966876983643
0.7894544506072998,0.7281349468231201
0.8107620906829833,0.7338675785064697
0.8131643199920654,0.7398038864135742
0.8251597595214843,0.7447910785675048
0.8256502819061279,0.7514284515380859
0.8463583087921143,0.757232666015625
0.8547702312469482,0.7621923923492432
0.8518446063995361,0.7659554672241211
0.8621589660644531,0.770810136795044
0.8743234920501709,0.7743000125885009
0.8581226062774658,0.77922532081604
0.8739753627777099,0.7826759719848633
0.866266222000122,0.7867090702056885
0.8941953563690185,0.7886940765380859
0.8837387752532959,0.79231707572937
0.8909231472015381,0.7953187465667725
0.8945760154724121,0.7980074787139892
0.9038816928863525,0.8006783580780029
0.9069568347930907,0.8051281642913818
0.9085611820220947,0.8069898319244384
0.9085057353973388,0.80946364402771
0.9118003463745117,0.8112794780731201
0.9143910598754883,0.8134599208831786
0.9200947666168212,0.8159955310821533
0.9203148365020751,0.8183416271209717
0.9155168151855468,0.82130295753479
0.9332763004302979,0.8227838802337646
0.9383216857910156,0.8234071826934815
0.931832456588745,0.8239247417449951
0.9347784233093261,0.8255496883392334
0.9197856903076171,0.8276708221435547
0.9310752582550048,0.8295696544647216
0.9362936782836914,0.8311443042755127
0.9359570503234863,0.8346740055084229
0.9414159679412841,0.8354254531860351
0.9537915515899658,0.835751953125
0.938505277633667,0.8362580108642578
0.9613898849487305,0.8389269161224365
0.9557264328002929,0.8393350410461425
0.9630889034271239,0.8395682430267334
0.9644866561889648,0.8397922611236572
0.9617366409301757,0.8397884845733642
0.9778371906280517,0.8400516414642334
0.9780675601959228,0.8403927326202393
0.9642198085784912,0.8429351234436034
0.967014455795288,0.8430774307250977
0.9538276863098144,0.8431549358367919
0.9775479412078857,0.84527512550354
0.9750568771362305,0.846399335861206
0.9688381862640381,0.8477060222625732
0.9754214859008788,0.8474244976043701
0.9759252262115479,0.848212251663208
0.977854528427124,0.8481295108795166
0.9921739196777344,0.8494210910797119
0.9712028217315674,0.8491886615753174
0.9893556690216064,0.8507516384124756
0.9882607269287109,0.851985969543457
0.9851891040802001,0.8519633960723877
0.9706856060028076,0.8523442268371582
0.9931348800659179,0.8521791744232178
0.9816767406463622,0.8539127826690673
0.9947760486602782,0.8551139831542969
0.9788825225830078,0.8546290397644043
0.9882483673095703,0.8541127681732178
0.9954719638824463,0.8555488872528075
0.9785997104644775,0.8551064300537109
0.9908089542388916,0.8553192901611327
0.9985838413238525,0.8548722839355468
1.0121294689178466,0.854895715713501
0.996963357925415,0.8564162063598633
0.9932011413574219,0.8561522769927978
0.988659324645996,0.8578165340423584
0.9874406147003173,0.856283254623413
0.9957836151123046,0.8564642715454102
1.004463930130005,0.8565559387207031
